Model,DPO3014
Firmware Version,2.23

Waveform Type,Analog
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.02
Horizontal Delay,0
Sample Interval,2e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,0
Label,
TIME,CH1
-3.400e-02,-1.2
-3.398e-02,-1.28
-3.396e-02,-1.28
-3.394e-02,-1.2
-3.392e-02,-1.2
-3.390e-02,-1.28
-3.388e-02,-0.96
-3.386e-02,-1.04
-3.384e-02,-0.96
-3.382e-02,-0.96
-3.380e-02,-0.88
-3.378e-02,-0.88
-3.376e-02,-0.72
-3.374e-02,-0.64
-3.372e-02,-0.64
-3.370e-02,-0.72
-3.368e-02,-0.8
-3.366e-02,-0.72
-3.364e-02,-0.8
-3.362e-02,-0.8
-3.360e-02,-0.72
-3.358e-02,-0.56
-3.356e-02,-0.4
-3.354e-02,-0.4
-3.352e-02,-0.16
-3.350e-02,-0.24
-3.348e-02,-0.24
-3.346e-02,-0.24
-3.344e-02,-0.4
-3.342e-02,-0.24
-3.340e-02,-0.24
-3.338e-02,-0.32
-3.336e-02,-0.24
-3.334e-02,-0.24
-3.332e-02,-0.08
-3.330e-02,-0.08
-3.328e-02,0
-3.326e-02,0
-3.324e-02,-0.08
-3.322e-02,0
-3.320e-02,-0.24
-3.318e-02,0
-3.316e-02,0
-3.314e-02,0.16
-3.312e-02,0
-3.310e-02,-1.6
-3.308e-02,-0.72
-3.306e-02,-0.72
-3.304e-02,-0.96
-3.302e-02,-0.24
-3.300e-02,0.24
-3.298e-02,0.8
-3.296e-02,0.48
-3.294e-02,0.56
-3.292e-02,0.8
-3.290e-02,0.96
-3.288e-02,1.04
-3.286e-02,1.04
-3.284e-02,1.44
-3.282e-02,1.76
-3.280e-02,1.36
-3.278e-02,-0.24
-3.276e-02,0
-3.274e-02,0
-3.272e-02,0.8
-3.270e-02,0.64
-3.268e-02,0.72
-3.266e-02,0.72
-3.264e-02,0.48
-3.262e-02,0.48
-3.260e-02,0.48
-3.258e-02,0.8
-3.256e-02,0.64
-3.254e-02,0.72
-3.252e-02,0.64
-3.250e-02,0.8
-3.248e-02,0.88
-3.246e-02,1.04
-3.244e-02,1.04
-3.242e-02,0.88
-3.240e-02,0.96
-3.238e-02,0.88
-3.236e-02,1.04
-3.234e-02,0.96
-3.232e-02,0.96
-3.230e-02,1.12
-3.228e-02,1.12
-3.226e-02,0.96
-3.224e-02,1.2
-3.222e-02,1.36
-3.220e-02,1.28
-3.218e-02,1.36
-3.216e-02,1.36
-3.214e-02,1.2
-3.212e-02,1.36
-3.210e-02,1.52
-3.208e-02,1.44
-3.206e-02,1.44
-3.204e-02,1.68
-3.202e-02,1.68
-3.200e-02,1.68
-3.198e-02,1.52
-3.196e-02,1.68
-3.194e-02,1.6
-3.192e-02,1.76
-3.190e-02,1.68
-3.188e-02,1.76
-3.186e-02,1.92
-3.184e-02,2
-3.182e-02,1.92
-3.180e-02,1.76
-3.178e-02,2
-3.176e-02,2
-3.174e-02,2
-3.172e-02,1.84
-3.170e-02,2
-3.168e-02,2
-3.166e-02,1.84
-3.164e-02,1.84
-3.162e-02,2
-3.160e-02,2.32
-3.158e-02,2.32
-3.156e-02,2.4
-3.154e-02,2.4
-3.152e-02,2.4
-3.150e-02,2.24
-3.148e-02,2.16
-3.146e-02,2.16
-3.144e-02,2.32
-3.142e-02,2.4
-3.140e-02,2.32
-3.138e-02,2.4
-3.136e-02,2.48
-3.134e-02,2.48
-3.132e-02,2.64
-3.130e-02,2.56
-3.128e-02,2.64
-3.126e-02,2.48
-3.124e-02,2.56
-3.122e-02,2.72
-3.120e-02,2.64
-3.118e-02,2.88
-3.116e-02,2.72
-3.114e-02,2.72
-3.112e-02,2.8
-3.110e-02,2.96
-3.108e-02,2.88
-3.106e-02,2.8
-3.104e-02,2.96
-3.102e-02,2.88
-3.100e-02,3.04
-3.098e-02,3.04
-3.096e-02,3.2
-3.094e-02,3.2
-3.092e-02,3.28
-3.090e-02,3.36
-3.088e-02,3.28
-3.086e-02,3.36
-3.084e-02,3.28
-3.082e-02,3.36
-3.080e-02,3.28
-3.078e-02,3.36
-3.076e-02,3.36
-3.074e-02,3.6
-3.072e-02,3.36
-3.070e-02,3.36
-3.068e-02,3.6
-3.066e-02,3.6
-3.064e-02,3.52
-3.062e-02,3.36
-3.060e-02,3.52
-3.058e-02,3.52
-3.056e-02,3.36
-3.054e-02,3.6
-3.052e-02,3.6
-3.050e-02,3.76
-3.048e-02,3.6
-3.046e-02,3.84
-3.044e-02,3.84
-3.042e-02,3.76
-3.040e-02,3.84
-3.038e-02,3.76
-3.036e-02,3.76
-3.034e-02,3.92
-3.032e-02,4
-3.030e-02,3.92
-3.028e-02,3.84
-3.026e-02,3.84
-3.024e-02,3.92
-3.022e-02,4
-3.020e-02,3.84
-3.018e-02,4
-3.016e-02,3.92
-3.014e-02,3.92
-3.012e-02,3.76
-3.010e-02,3.84
-3.008e-02,4
-3.006e-02,3.84
-3.004e-02,4.08
-3.002e-02,4
-3.000e-02,3.92
-2.998e-02,4
-2.996e-02,4.16
-2.994e-02,4.24
-2.992e-02,4
-2.990e-02,4
-2.988e-02,4.08
-2.986e-02,4.08
-2.984e-02,4.16
-2.982e-02,4.08
-2.980e-02,4
-2.978e-02,3.92
-2.976e-02,4.08
-2.974e-02,4.16
-2.972e-02,4.16
-2.970e-02,4.08
-2.968e-02,4.24
-2.966e-02,4.08
-2.964e-02,4.08
-2.962e-02,4.16
-2.960e-02,4.08
-2.958e-02,4.32
-2.956e-02,4.08
-2.954e-02,4.16
-2.952e-02,4.08
-2.950e-02,4.16
-2.948e-02,4.08
-2.946e-02,4.08
-2.944e-02,4.16
-2.942e-02,4.08
-2.940e-02,4.16
-2.938e-02,4.24
-2.936e-02,4.16
-2.934e-02,4.16
-2.932e-02,4
-2.930e-02,4.08
-2.928e-02,4.08
-2.926e-02,4.16
-2.924e-02,4.16
-2.922e-02,4.08
-2.920e-02,4.16
-2.918e-02,4.08
-2.916e-02,4.16
-2.914e-02,4
-2.912e-02,4.24
-2.910e-02,4
-2.908e-02,4.16
-2.906e-02,4.08
-2.904e-02,4.08
-2.902e-02,4.08
-2.900e-02,4.08
-2.898e-02,4.16
-2.896e-02,4.08
-2.894e-02,4.4
-2.892e-02,4
-2.890e-02,4
-2.888e-02,4.08
-2.886e-02,4.24
-2.884e-02,4.16
-2.882e-02,4.08
-2.880e-02,4.08
-2.878e-02,4.16
-2.876e-02,4.16
-2.874e-02,4.16
-2.872e-02,4
-2.870e-02,4.08
-2.868e-02,4
-2.866e-02,4.08
-2.864e-02,4.08
-2.862e-02,4.16
-2.860e-02,4
-2.858e-02,4
-2.856e-02,4
-2.854e-02,4.08
-2.852e-02,4.24
-2.850e-02,4.08
-2.848e-02,4
-2.846e-02,4
-2.844e-02,4.08
-2.842e-02,4.08
-2.840e-02,4.08
-2.838e-02,4
-2.836e-02,3.84
-2.834e-02,4.08
-2.832e-02,4.08
-2.830e-02,4.16
-2.828e-02,4
-2.826e-02,4.08
-2.824e-02,3.92
-2.822e-02,3.84
-2.820e-02,4
-2.818e-02,4.16
-2.816e-02,4.16
-2.814e-02,3.84
-2.812e-02,4
-2.810e-02,4
-2.808e-02,3.84
-2.806e-02,4
-2.804e-02,3.92
-2.802e-02,3.92
-2.800e-02,3.92
-2.798e-02,3.84
-2.796e-02,3.92
-2.794e-02,3.84
-2.792e-02,4
-2.790e-02,3.84
-2.788e-02,3.92
-2.786e-02,3.92
-2.784e-02,4
-2.782e-02,3.84
-2.780e-02,3.92
-2.778e-02,3.84
-2.776e-02,3.68
-2.774e-02,3.68
-2.772e-02,3.84
-2.770e-02,3.76
-2.768e-02,3.76
-2.766e-02,3.68
-2.764e-02,3.84
-2.762e-02,3.92
-2.760e-02,3.76
-2.758e-02,3.68
-2.756e-02,3.84
-2.754e-02,3.84
-2.752e-02,3.68
-2.750e-02,3.84
-2.748e-02,3.76
-2.746e-02,3.76
-2.744e-02,3.84
-2.742e-02,3.92
-2.740e-02,3.68
-2.738e-02,3.84
-2.736e-02,4
-2.734e-02,3.76
-2.732e-02,3.68
-2.730e-02,3.52
-2.728e-02,3.44
-2.726e-02,3.52
-2.724e-02,3.52
-2.722e-02,3.52
-2.720e-02,3.44
-2.718e-02,3.44
-2.716e-02,3.28
-2.714e-02,3.28
-2.712e-02,3.04
-2.710e-02,3.12
-2.708e-02,3.04
-2.706e-02,3.12
-2.704e-02,3.04
-2.702e-02,3.04
-2.700e-02,3.2
-2.698e-02,3.28
-2.696e-02,3.2
-2.694e-02,2.96
-2.692e-02,2.88
-2.690e-02,3.04
-2.688e-02,2.96
-2.686e-02,3.04
-2.684e-02,2.8
-2.682e-02,2.72
-2.680e-02,2.64
-2.678e-02,2.72
-2.676e-02,2.64
-2.674e-02,2.48
-2.672e-02,2.56
-2.670e-02,2.56
-2.668e-02,2.56
-2.666e-02,2.48
-2.664e-02,2.4
-2.662e-02,2.56
-2.660e-02,2.32
-2.658e-02,2.24
-2.656e-02,2.24
-2.654e-02,2.4
-2.652e-02,2.16
-2.650e-02,2.16
-2.648e-02,2.4
-2.646e-02,2.16
-2.644e-02,2.16
-2.642e-02,2.08
-2.640e-02,2.16
-2.638e-02,2.16
-2.636e-02,2.08
-2.634e-02,2.08
-2.632e-02,2
-2.630e-02,2
-2.628e-02,2
-2.626e-02,2
-2.624e-02,1.76
-2.622e-02,2
-2.620e-02,1.84
-2.618e-02,1.92
-2.616e-02,1.76
-2.614e-02,2
-2.612e-02,1.92
-2.610e-02,1.84
-2.608e-02,1.92
-2.606e-02,1.68
-2.604e-02,1.6
-2.602e-02,1.6
-2.600e-02,1.6
-2.598e-02,1.76
-2.596e-02,1.6
-2.594e-02,1.68
-2.592e-02,1.6
-2.590e-02,1.52
-2.588e-02,1.44
-2.586e-02,1.6
-2.584e-02,1.44
-2.582e-02,1.44
-2.580e-02,1.44
-2.578e-02,1.44
-2.576e-02,1.28
-2.574e-02,1.28
-2.572e-02,1.28
-2.570e-02,1.36
-2.568e-02,1.2
-2.566e-02,1.2
-2.564e-02,1.28
-2.562e-02,1.28
-2.560e-02,1.12
-2.558e-02,1.2
-2.556e-02,1.04
-2.554e-02,1.04
-2.552e-02,0.96
-2.550e-02,0.88
-2.548e-02,0.96
-2.546e-02,0.88
-2.544e-02,0.72
-2.542e-02,0.72
-2.540e-02,0.72
-2.538e-02,0.64
-2.536e-02,0.64
-2.534e-02,0.72
-2.532e-02,0.72
-2.530e-02,0.72
-2.528e-02,0.64
-2.526e-02,0.72
-2.524e-02,0.56
-2.522e-02,0.56
-2.520e-02,0.32
-2.518e-02,0.32
-2.516e-02,0.4
-2.514e-02,0.4
-2.512e-02,0.16
-2.510e-02,0.24
-2.508e-02,0.32
-2.506e-02,0.16
-2.504e-02,0.16
-2.502e-02,0.32
-2.500e-02,0
-2.498e-02,0
-2.496e-02,0
-2.494e-02,-0.08
-2.492e-02,0
-2.490e-02,-0.08
-2.488e-02,0
-2.486e-02,-0.08
-2.484e-02,-0.08
-2.482e-02,0.4
-2.480e-02,-0.32
-2.478e-02,-0.08
-2.476e-02,-0.08
-2.474e-02,0.48
-2.472e-02,0.72
-2.470e-02,0.24
-2.468e-02,-0.24
-2.466e-02,-0.8
-2.464e-02,-0.48
-2.462e-02,-0.4
-2.460e-02,-0.48
-2.458e-02,-0.8
-2.456e-02,-0.64
-2.454e-02,-0.88
-2.452e-02,-0.96
-2.450e-02,-1.28
-2.448e-02,-1.6
-2.446e-02,-2
-2.444e-02,-0.56
-2.442e-02,0
-2.440e-02,-0.16
-2.438e-02,-0.24
-2.436e-02,-0.64
-2.434e-02,-0.48
-2.432e-02,-0.88
-2.430e-02,-0.4
-2.428e-02,-0.64
-2.426e-02,-0.48
-2.424e-02,-0.88
-2.422e-02,-0.8
-2.420e-02,-0.56
-2.418e-02,-0.56
-2.416e-02,-0.64
-2.414e-02,-0.96
-2.412e-02,-0.8
-2.410e-02,-0.88
-2.408e-02,-0.96
-2.406e-02,-0.88
-2.404e-02,-0.96
-2.402e-02,-0.88
-2.400e-02,-0.96
-2.398e-02,-1.04
-2.396e-02,-1.12
-2.394e-02,-1.12
-2.392e-02,-1.04
-2.390e-02,-1.04
-2.388e-02,-1.12
-2.386e-02,-1.2
-2.384e-02,-1.36
-2.382e-02,-1.28
-2.380e-02,-1.28
-2.378e-02,-1.36
-2.376e-02,-1.52
-2.374e-02,-1.44
-2.372e-02,-1.68
-2.370e-02,-1.52
-2.368e-02,-1.52
-2.366e-02,-1.6
-2.364e-02,-1.52
-2.362e-02,-1.52
-2.360e-02,-1.68
-2.358e-02,-1.76
-2.356e-02,-1.76
-2.354e-02,-1.84
-2.352e-02,-1.92
-2.350e-02,-1.68
-2.348e-02,-1.84
-2.346e-02,-1.84
-2.344e-02,-2
-2.342e-02,-1.92
-2.340e-02,-1.92
-2.338e-02,-2
-2.336e-02,-1.92
-2.334e-02,-1.92
-2.332e-02,-1.84
-2.330e-02,-1.76
-2.328e-02,-2
-2.326e-02,-2.32
-2.324e-02,-2.48
-2.322e-02,-2.56
-2.320e-02,-2.24
-2.318e-02,-2.24
-2.316e-02,-2.24
-2.314e-02,-2.08
-2.312e-02,-2.4
-2.310e-02,-2.32
-2.308e-02,-2.16
-2.306e-02,-2.32
-2.304e-02,-2.4
-2.302e-02,-2.48
-2.300e-02,-2.4
-2.298e-02,-2.48
-2.296e-02,-2.56
-2.294e-02,-2.48
-2.292e-02,-2.56
-2.290e-02,-2.56
-2.288e-02,-2.64
-2.286e-02,-2.56
-2.284e-02,-2.48
-2.282e-02,-2.56
-2.280e-02,-2.88
-2.278e-02,-2.72
-2.276e-02,-2.88
-2.274e-02,-2.8
-2.272e-02,-2.8
-2.270e-02,-3.04
-2.268e-02,-2.72
-2.266e-02,-3.04
-2.264e-02,-3.04
-2.262e-02,-3.12
-2.260e-02,-3.2
-2.258e-02,-3.2
-2.256e-02,-3.2
-2.254e-02,-2.96
-2.252e-02,-3.2
-2.250e-02,-3.12
-2.248e-02,-3.28
-2.246e-02,-3.36
-2.244e-02,-3.36
-2.242e-02,-3.28
-2.240e-02,-3.28
-2.238e-02,-3.44
-2.236e-02,-3.44
-2.234e-02,-3.52
-2.232e-02,-3.44
-2.230e-02,-3.44
-2.228e-02,-3.44
-2.226e-02,-3.36
-2.224e-02,-3.44
-2.222e-02,-3.44
-2.220e-02,-3.68
-2.218e-02,-3.68
-2.216e-02,-3.44
-2.214e-02,-3.68
-2.212e-02,-3.76
-2.210e-02,-3.68
-2.208e-02,-3.84
-2.206e-02,-3.92
-2.204e-02,-3.68
-2.202e-02,-3.84
-2.200e-02,-3.92
-2.198e-02,-3.76
-2.196e-02,-3.6
-2.194e-02,-3.76
-2.192e-02,-3.92
-2.190e-02,-4
-2.188e-02,-4.08
-2.186e-02,-3.92
-2.184e-02,-4
-2.182e-02,-3.84
-2.180e-02,-3.84
-2.178e-02,-3.92
-2.176e-02,-3.92
-2.174e-02,-4.08
-2.172e-02,-3.92
-2.170e-02,-4.08
-2.168e-02,-3.92
-2.166e-02,-4
-2.164e-02,-3.92
-2.162e-02,-3.92
-2.160e-02,-3.92
-2.158e-02,-4.08
-2.156e-02,-3.84
-2.154e-02,-4.08
-2.152e-02,-4.16
-2.150e-02,-3.84
-2.148e-02,-3.76
-2.146e-02,-4
-2.144e-02,-4.16
-2.142e-02,-4.08
-2.140e-02,-4.08
-2.138e-02,-3.92
-2.136e-02,-4.08
-2.134e-02,-4.08
-2.132e-02,-4
-2.130e-02,-3.92
-2.128e-02,-4
-2.126e-02,-3.92
-2.124e-02,-4.16
-2.122e-02,-3.92
-2.120e-02,-4.32
-2.118e-02,-4
-2.116e-02,-3.92
-2.114e-02,-4
-2.112e-02,-4.24
-2.110e-02,-4.24
-2.108e-02,-3.92
-2.106e-02,-4
-2.104e-02,-4
-2.102e-02,-4.08
-2.100e-02,-4.16
-2.098e-02,-4
-2.096e-02,-4.16
-2.094e-02,-4.08
-2.092e-02,-4.16
-2.090e-02,-4
-2.088e-02,-4
-2.086e-02,-4
-2.084e-02,-4
-2.082e-02,-4.08
-2.080e-02,-4.08
-2.078e-02,-4.08
-2.076e-02,-4.08
-2.074e-02,-3.92
-2.072e-02,-4
-2.070e-02,-3.92
-2.068e-02,-4.16
-2.066e-02,-4.16
-2.064e-02,-4.08
-2.062e-02,-3.84
-2.060e-02,-3.92
-2.058e-02,-4.08
-2.056e-02,-4.08
-2.054e-02,-3.92
-2.052e-02,-4
-2.050e-02,-4.08
-2.048e-02,-3.84
-2.046e-02,-4
-2.044e-02,-4
-2.042e-02,-4.08
-2.040e-02,-4
-2.038e-02,-3.92
-2.036e-02,-4
-2.034e-02,-3.92
-2.032e-02,-4.08
-2.030e-02,-4
-2.028e-02,-4
-2.026e-02,-3.84
-2.024e-02,-3.92
-2.022e-02,-4.24
-2.020e-02,-4.08
-2.018e-02,-3.92
-2.016e-02,-3.76
-2.014e-02,-4
-2.012e-02,-4
-2.010e-02,-4.08
-2.008e-02,-4.08
-2.006e-02,-3.84
-2.004e-02,-3.84
-2.002e-02,-3.92
-2.000e-02,-4.08
-1.998e-02,-3.92
-1.996e-02,-3.92
-1.994e-02,-3.84
-1.992e-02,-3.92
-1.990e-02,-4
-1.988e-02,-4
-1.986e-02,-3.92
-1.984e-02,-3.84
-1.982e-02,-3.92
-1.980e-02,-3.84
-1.978e-02,-3.92
-1.976e-02,-4
-1.974e-02,-3.76
-1.972e-02,-3.92
-1.970e-02,-3.84
-1.968e-02,-3.84
-1.966e-02,-3.84
-1.964e-02,-3.84
-1.962e-02,-3.84
-1.960e-02,-3.68
-1.958e-02,-4
-1.956e-02,-3.92
-1.954e-02,-4.08
-1.952e-02,-3.92
-1.950e-02,-3.84
-1.948e-02,-3.92
-1.946e-02,-3.68
-1.944e-02,-3.68
-1.942e-02,-3.76
-1.940e-02,-3.84
-1.938e-02,-3.92
-1.936e-02,-3.84
-1.934e-02,-4.08
-1.932e-02,-3.92
-1.930e-02,-3.76
-1.928e-02,-3.52
-1.926e-02,-3.68
-1.924e-02,-3.76
-1.922e-02,-3.84
-1.920e-02,-3.92
-1.918e-02,-3.68
-1.916e-02,-3.84
-1.914e-02,-3.76
-1.912e-02,-3.52
-1.910e-02,-3.6
-1.908e-02,-3.84
-1.906e-02,-3.76
-1.904e-02,-3.76
-1.902e-02,-3.84
-1.900e-02,-3.92
-1.898e-02,-3.68
-1.896e-02,-3.36
-1.894e-02,-3.44
-1.892e-02,-3.6
-1.890e-02,-3.36
-1.888e-02,-3.36
-1.886e-02,-3.36
-1.884e-02,-3.36
-1.882e-02,-3.2
-1.880e-02,-3.04
-1.878e-02,-3.12
-1.876e-02,-3.04
-1.874e-02,-3.12
-1.872e-02,-3.12
-1.870e-02,-3.04
-1.868e-02,-3.12
-1.866e-02,-3.04
-1.864e-02,-3.04
-1.862e-02,-2.88
-1.860e-02,-2.8
-1.858e-02,-2.88
-1.856e-02,-2.88
-1.854e-02,-2.8
-1.852e-02,-2.72
-1.850e-02,-2.72
-1.848e-02,-2.8
-1.846e-02,-2.72
-1.844e-02,-2.64
-1.842e-02,-2.56
-1.840e-02,-2.56
-1.838e-02,-2.96
-1.836e-02,-2.56
-1.834e-02,-2.48
-1.832e-02,-2.56
-1.830e-02,-2.56
-1.828e-02,-2.48
-1.826e-02,-2.24
-1.824e-02,-2.32
-1.822e-02,-2.24
-1.820e-02,-2.4
-1.818e-02,-2.24
-1.816e-02,-2.24
-1.814e-02,-2.24
-1.812e-02,-1.92
-1.810e-02,-2.16
-1.808e-02,-2.16
-1.806e-02,-2.16
-1.804e-02,-2.08
-1.802e-02,-2
-1.800e-02,-2.08
-1.798e-02,-2.08
-1.796e-02,-1.92
-1.794e-02,-1.92
-1.792e-02,-1.92
-1.790e-02,-2
-1.788e-02,-1.92
-1.786e-02,-1.84
-1.784e-02,-1.84
-1.782e-02,-2.08
-1.780e-02,-2
-1.778e-02,-1.84
-1.776e-02,-1.92
-1.774e-02,-1.76
-1.772e-02,-1.68
-1.770e-02,-1.52
-1.768e-02,-1.44
-1.766e-02,-1.52
-1.764e-02,-1.68
-1.762e-02,-1.52
-1.760e-02,-1.6
-1.758e-02,-1.52
-1.756e-02,-1.6
-1.754e-02,-1.6
-1.752e-02,-1.52
-1.750e-02,-1.36
-1.748e-02,-1.44
-1.746e-02,-1.44
-1.744e-02,-1.28
-1.742e-02,-1.28
-1.740e-02,-1.36
-1.738e-02,-1.36
-1.736e-02,-1.36
-1.734e-02,-1.28
-1.732e-02,-1.36
-1.730e-02,-1.12
-1.728e-02,-1.04
-1.726e-02,-0.96
-1.724e-02,-0.88
-1.722e-02,-0.88
-1.720e-02,-0.96
-1.718e-02,-0.96
-1.716e-02,-0.96
-1.714e-02,-0.88
-1.712e-02,-0.8
-1.710e-02,-0.88
-1.708e-02,-0.64
-1.706e-02,-0.64
-1.704e-02,-0.72
-1.702e-02,-0.56
-1.700e-02,-0.56
-1.698e-02,-0.56
-1.696e-02,-0.64
-1.694e-02,-0.64
-1.692e-02,-0.48
-1.690e-02,-0.4
-1.688e-02,-0.48
-1.686e-02,-0.4
-1.684e-02,-0.16
-1.682e-02,-0.24
-1.680e-02,-0.4
-1.678e-02,-0.16
-1.676e-02,-0.16
-1.674e-02,-0.16
-1.672e-02,-0.24
-1.670e-02,-0.32
-1.668e-02,-0.24
-1.666e-02,-0.24
-1.664e-02,-0.08
-1.662e-02,0
-1.660e-02,0
-1.658e-02,-0.08
-1.656e-02,-0.08
-1.654e-02,0
-1.652e-02,0.08
-1.650e-02,0.16
-1.648e-02,0
-1.646e-02,-1.92
-1.644e-02,-1.28
-1.642e-02,-0.8
-1.640e-02,0.48
-1.638e-02,0.08
-1.636e-02,0.08
-1.634e-02,0.72
-1.632e-02,0.48
-1.630e-02,1.28
-1.628e-02,0.56
-1.626e-02,0.48
-1.624e-02,1.28
-1.622e-02,0.8
-1.620e-02,1.28
-1.618e-02,1.28
-1.616e-02,1.44
-1.614e-02,1.68
-1.612e-02,0.24
-1.610e-02,0
-1.608e-02,0.16
-1.606e-02,0.08
-1.604e-02,0.64
-1.602e-02,0.72
-1.600e-02,0.88
-1.598e-02,0.56
-1.596e-02,0.56
-1.594e-02,0.4
-1.592e-02,0.64
-1.590e-02,0.64
-1.588e-02,0.64
-1.586e-02,0.56
-1.584e-02,0.64
-1.582e-02,0.72
-1.580e-02,0.88
-1.578e-02,0.8
-1.576e-02,0.96
-1.574e-02,0.88
-1.572e-02,0.96
-1.570e-02,0.88
-1.568e-02,0.96
-1.566e-02,1.2
-1.564e-02,1.04
-1.562e-02,1.04
-1.560e-02,1.04
-1.558e-02,1.04
-1.556e-02,1.2
-1.554e-02,1.2
-1.552e-02,1.2
-1.550e-02,1.28
-1.548e-02,1.28
-1.546e-02,1.28
-1.544e-02,1.28
-1.542e-02,1.44
-1.540e-02,1.52
-1.538e-02,1.52
-1.536e-02,1.68
-1.534e-02,1.52
-1.532e-02,1.44
-1.530e-02,1.76
-1.528e-02,1.6
-1.526e-02,1.6
-1.524e-02,1.6
-1.522e-02,1.68
-1.520e-02,1.76
-1.518e-02,2
-1.516e-02,1.84
-1.514e-02,2
-1.512e-02,1.76
-1.510e-02,1.92
-1.508e-02,1.76
-1.506e-02,1.76
-1.504e-02,2
-1.502e-02,1.92
-1.500e-02,1.92
-1.498e-02,1.92
-1.496e-02,1.92
-1.494e-02,2.08
-1.492e-02,2.24
-1.490e-02,2.32
-1.488e-02,2.4
-1.486e-02,2.32
-1.484e-02,2.32
-1.482e-02,2.32
-1.480e-02,2.24
-1.478e-02,2.16
-1.476e-02,2.16
-1.474e-02,2.16
-1.472e-02,2.32
-1.470e-02,2.24
-1.468e-02,2.48
-1.466e-02,2.4
-1.464e-02,2.56
-1.462e-02,2.64
-1.460e-02,2.72
-1.458e-02,2.64
-1.456e-02,2.56
-1.454e-02,2.56
-1.452e-02,2.64
-1.450e-02,2.64
-1.448e-02,2.56
-1.446e-02,2.8
-1.444e-02,2.64
-1.442e-02,2.88
-1.440e-02,2.8
-1.438e-02,2.88
-1.436e-02,2.96
-1.434e-02,2.96
-1.432e-02,2.88
-1.430e-02,2.96
-1.428e-02,3.04
-1.426e-02,3.12
-1.424e-02,3.2
-1.422e-02,3.2
-1.420e-02,3.12
-1.418e-02,3.28
-1.416e-02,3.36
-1.414e-02,3.28
-1.412e-02,3.28
-1.410e-02,3.36
-1.408e-02,3.2
-1.406e-02,3.36
-1.404e-02,3.44
-1.402e-02,3.36
-1.400e-02,3.6
-1.398e-02,3.44
-1.396e-02,3.6
-1.394e-02,3.44
-1.392e-02,3.44
-1.390e-02,3.52
-1.388e-02,3.44
-1.386e-02,3.6
-1.384e-02,3.44
-1.382e-02,3.76
-1.380e-02,3.6
-1.378e-02,3.68
-1.376e-02,3.6
-1.374e-02,3.76
-1.372e-02,3.76
-1.370e-02,3.84
-1.368e-02,3.76
-1.366e-02,3.84
-1.364e-02,3.84
-1.362e-02,3.92
-1.360e-02,3.76
-1.358e-02,3.6
-1.356e-02,3.92
-1.354e-02,3.84
-1.352e-02,3.76
-1.350e-02,3.84
-1.348e-02,3.84
-1.346e-02,3.76
-1.344e-02,3.84
-1.342e-02,3.92
-1.340e-02,3.76
-1.338e-02,3.84
-1.336e-02,3.92
-1.334e-02,3.84
-1.332e-02,3.92
-1.330e-02,3.84
-1.328e-02,4
-1.326e-02,4
-1.324e-02,4.08
-1.322e-02,4.16
-1.320e-02,4
-1.318e-02,3.92
-1.316e-02,3.92
-1.314e-02,4
-1.312e-02,4
-1.310e-02,4.08
-1.308e-02,4
-1.306e-02,4.16
-1.304e-02,4.08
-1.302e-02,3.76
-1.300e-02,4.08
-1.298e-02,4.08
-1.296e-02,4.16
-1.294e-02,4.16
-1.292e-02,4.24
-1.290e-02,4.08
-1.288e-02,4.16
-1.286e-02,4
-1.284e-02,4.08
-1.282e-02,3.92
-1.280e-02,4
-1.278e-02,4
-1.276e-02,4.08
-1.274e-02,4
-1.272e-02,4.08
-1.270e-02,4
-1.268e-02,4
-1.266e-02,4.08
-1.264e-02,4
-1.262e-02,4.08
-1.260e-02,3.84
-1.258e-02,4.08
-1.256e-02,3.84
-1.254e-02,4.24
-1.252e-02,4.08
-1.250e-02,4
-1.248e-02,4.08
-1.246e-02,4
-1.244e-02,4.08
-1.242e-02,3.92
-1.240e-02,4.16
-1.238e-02,4
-1.236e-02,4.16
-1.234e-02,4.32
-1.232e-02,4
-1.230e-02,3.92
-1.228e-02,3.84
-1.226e-02,3.92
-1.224e-02,4
-1.222e-02,4.16
-1.220e-02,3.84
-1.218e-02,3.84
-1.216e-02,4
-1.214e-02,3.92
-1.212e-02,3.92
-1.210e-02,3.92
-1.208e-02,4.08
-1.206e-02,4.08
-1.204e-02,4.16
-1.202e-02,4
-1.200e-02,4.16
-1.198e-02,4.16
-1.196e-02,3.76
-1.194e-02,3.84
-1.192e-02,4.32
-1.190e-02,4.24
-1.188e-02,4.08
-1.186e-02,3.84
-1.184e-02,3.92
-1.182e-02,3.92
-1.180e-02,4.08
-1.178e-02,3.92
-1.176e-02,3.92
-1.174e-02,3.92
-1.172e-02,4
-1.170e-02,4.16
-1.168e-02,3.92
-1.166e-02,4
-1.164e-02,3.84
-1.162e-02,4.08
-1.160e-02,4.16
-1.158e-02,3.84
-1.156e-02,3.84
-1.154e-02,3.84
-1.152e-02,3.92
-1.150e-02,3.92
-1.148e-02,4
-1.146e-02,4.16
-1.144e-02,4
-1.142e-02,4
-1.140e-02,3.76
-1.138e-02,3.92
-1.136e-02,3.92
-1.134e-02,3.84
-1.132e-02,3.76
